PR番号,タイトル,作成者,作成日,ステータス,政策分野（新ラベル）,旧ラベル,分類理由,分析メモ,URL,説明（200文字まで）
5545,マニフェストの副題を、より温かく分かりやすいものに変更,app/idobata-policy-app,2025-07-11T15:33:04Z,OPEN,ビジョン,README,マニフェストの副題を「デジタル日本で国民を助ける」に変更し、チームみらいの基本理念をより明確に表現する提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5545,マニフェストの副題を、より温かく分かりやすいものに変更
5544,宗教との関わりに悩む子どもを守り、権利を保障するための具体的な政策の提案,app/idobata-policy-app,2025-07-11T15:29:21Z,OPEN,子育て,README,宗教虐待から子どもを守るための相談窓口設置と支援体制構築の提案であるため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5544,宗教との関わりに悩む子どもを守り、権利を保障するための具体的な政策の提案
5541,けんさんの提案：社会保障の理念を明確化し、未来のための重要課題（年金・外国人政策・消費税）の議論を開始する提案,app/idobata-policy-app,2025-07-11T15:26:03Z,OPEN,福祉,README,社会保障の理念明確化と年金制度の項目追加が主要な変更内容であるため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5541,けんさんの提案：社会保障の理念を明確化し、未来のための重要課題（年金・外国人政策・消費税）の議論を開始する提案
5540,提案：選択的夫婦別姓と同性婚の法制化推進を明記,app/idobata-policy-app,2025-07-11T15:22:00Z,OPEN,福祉,README,選択的夫婦別姓と同性婚の法制化は個人の尊厳と多様性を支える社会制度に関する政策,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5540,提案：選択的夫婦別姓と同性婚の法制化推進を明記
5539,匿名ユーザーによる政策改善提案：選挙、司法、年金運用など,app/idobata-policy-app,2025-07-11T15:19:20Z,OPEN,その他政策,README,選挙法・司法透明性・報道規制・年金運用・介護など多岐にわたる政策提案を含むため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5539,匿名ユーザーによる政策改善提案：選挙、司法、年金運用など
5538,README.md：議論のハイライトを追加し、デジタル母子手帳の災害時対策に関する議論を反映,app/idobata-policy-app,2025-07-11T15:13:47Z,OPEN,[システム],README,README.mdに議論のハイライトセクションを新設し、市民との対話プロセスを可視化するシステム改善,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5538,README.md：議論のハイライトを追加し、デジタル母子手帳の災害時対策に関する議論を反映
5537,feat: 匿名ユーザーによるシェルター整備政策の提案を追加,app/idobata-policy-app,2025-07-11T15:03:49Z,OPEN,その他政策,README,防災・安全保障のためのシェルター整備は既存の11分野に該当しない独立した政策領域,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5537,feat: 匿名ユーザーによるシェルター整備政策の提案を追加
5534,「社会的養護の改革」に関する包括的な改善提案,app/idobata-policy-app,2025-07-11T14:52:55Z,OPEN,福祉,README,社会的養護システムの改革（里親制度、児童養護施設、児童相談所等）に関する包括的な政策提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5534,「社会的養護の改革」に関する包括的な改善提案
5531,「産業」政策における多様な業種への配慮の必要性について,app/idobata-policy-app,2025-07-11T14:44:34Z,OPEN,産業政策,README,農林水産業を含む多様な業種への配慮を求める産業政策の改善提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5531,「産業」政策における多様な業種への配慮の必要性について
5528,ひろこさん提案：「AIコンシェルジュ」と「心のセーフティネット」の創設,app/idobata-policy-app,2025-07-11T14:40:19Z,OPEN,行政改革,README,AI技術を活用した行政サービスの一元化・効率化と社会的セーフティネットの構築を提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5528,ひろこさん提案：「AIコンシェルジュ」と「心のセーフティネット」の創設
5520,AI活用による財源確保と、世代を超えた安心保障の実現,app/idobata-policy-app,2025-07-11T14:09:13Z,OPEN,行政改革,README,AIを活用した行政運営の効率化・透明化により財源を創出し、その財源を子育て・年金に充てるという行政改革の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5520,AI活用による財源確保と、世代を超えた安心保障の実現
5516,【AIのミスにより撤回】ジェンダー問題に関する基本方針の追加,app/idobata-policy-app,2025-07-11T14:03:51Z,OPEN,ビジョン,README,ジェンダー問題に関する党の基本的な考え方・方針を示すもので、政治理念に該当するため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5516,【AIのミスにより撤回】ジェンダー問題に関する基本方針の追加
5515,家族の一体感を守りつつ、旧姓使用の不便を解消する提案,app/idobata-policy-app,2025-07-11T14:00:31Z,OPEN,行政改革,README,婚姻届とマイナンバーの連携による行政手続きのデジタル化と公的身分証明書制度の改革が中心的内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5515,家族の一体感を守りつつ、旧姓使用の不便を解消する提案
5513,マニフェストの改善：キャッチコピー追加と表現の現代化,app/idobata-policy-app,2025-07-11T13:53:51Z,OPEN,[システム],README,マニフェスト(README.md)へのキャッチコピー追加と表現の現代化を行うシステム改善,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5513,マニフェストの改善：キャッチコピー追加と表現の現代化
5512,政策提案：国立病院の財政基盤の安定化,app/idobata-policy-app,2025-07-11T13:52:31Z,OPEN,医療,README,国立病院の財政安定化と診療報酬制度改革に関する医療政策の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5512,政策提案：国立病院の財政基盤の安定化
5505,義務教育における新しい体育の導入,app/idobata-policy-app,2025-07-11T13:38:02Z,OPEN,教育,README,義務教育の体育カリキュラム改革に関する提案で、教育制度の改善に該当するため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5505,義務教育における新しい体育の導入
5502,移民政策に関する項目の追加と、慎重な検討を促す基本方針の明記,app/idobata-policy-app,2025-07-11T13:29:48Z,OPEN,その他政策,README,移民政策という新たな政策分野を追加し、入国管理強化や外国人土地購入制限などの方針を明記,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5502,移民政策に関する項目の追加と、慎重な検討を促す基本方針の明記
5497,メンタルヘルス政策に関する新たな視点の追加,app/idobata-policy-app,2025-07-11T13:03:39Z,OPEN,医療,README,メンタルヘルスの治療法研究、非薬物療法の推進、医療人材育成など医療制度・健康政策に関する提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5497,メンタルヘルス政策に関する新たな視点の追加
5494,AIと労働力の未来に関する新たな方針の提案,app/idobata-policy-app,2025-07-11T12:48:14Z,OPEN,産業政策,README,AI・ロボット技術による労働生産性向上で労働力不足に対応する産業・雇用政策の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5494,AIと労働力の未来に関する新たな方針の提案
5489,選挙期間中のマニフェストの取り扱いに関するルールを追加,app/idobata-policy-app,2025-07-11T12:30:02Z,OPEN,デジタル民主主義,README,マニフェストの透明性確保と有権者への適切な情報提供に関するルール整備であるため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5489,選挙期間中のマニフェストの取り扱いに関するルールを追加
5488,表現の自由と創作活動の支援に関する政策の追加,app/idobata-policy-app,2025-07-11T12:28:36Z,OPEN,その他政策,README,表現の自由と創作活動支援は既存の13分野に該当しない独自の文化・権利擁護政策のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5488,表現の自由と創作活動の支援に関する政策の追加
5487,ともきさんによる東京一極集中の是正と地方創生に関する提案,app/idobata-policy-app,2025-07-11T12:24:36Z,OPEN,行政改革,README,地方分権推進、中央省庁の地方移転、行政構造の再編という行政システムの抜本的改革を提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5487,ともきさんによる東京一極集中の是正と地方創生に関する提案
5483,障害児支援の充実と、それが少子化対策にも繋がる視点の追加,app/idobata-policy-app,2025-07-11T12:17:53Z,OPEN,子育て,README,障害児支援を通じて少子化対策に繋げる視点を追加し、安心して子どもを迎えられる社会づくりを提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5483,障害児支援の充実と、それが少子化対策にも繋がる視点の追加
5480,政策要望の見える化,app/idobata-policy-app,2025-07-11T12:01:44Z,OPEN,デジタル民主主義,README,市民の政策提案を可視化し、AIで整理し、採用プロセスを透明化する参加型政治の仕組みづくり,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5480,政策要望の見える化
5474,医療制度の持続可能性と公平性に関する改善提案,app/idobata-policy-app,2025-07-11T11:37:44Z,OPEN,医療,README,医療制度の持続可能性向上と医療費適正化のための6つの具体的な改革提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5474,医療制度の持続可能性と公平性に関する改善提案
5473,【ゆさん提案】外国人との共生・移民政策に関するたたき台の追加,app/idobata-policy-app,2025-07-11T11:32:36Z,OPEN,その他政策,README,外国人との共生・移民政策は既存の11カテゴリーに直接該当しないため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5473,【ゆさん提案】外国人との共生・移民政策に関するたたき台の追加
5465,あさんのご提案：子どもの心理的安全性を確保するための施策を追加,app/idobata-policy-app,2025-07-11T11:13:29Z,OPEN,教育,README,学校でのいじめ対策、少人数学級制度、教員の役割分担など、子どもの学校環境改善に関する教育政策を追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5465,あさんのご提案：子どもの心理的安全性を確保するための施策を追加
5463,しおちゃんさんによる政策マニフェスト改善提案,app/idobata-policy-app,2025-07-11T11:11:04Z,OPEN,ビジョン,README,複数の政策分野（医療、くらしと行政、デジタル民主主義、エネルギー）にわたる政策マニフェスト全体の改善提案であり、基本方針の見直しに該当,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5463,しおちゃんさんによる政策マニフェスト改善提案
5461,のぶちょさんによる医療制度改革の提案,app/idobata-policy-app,2025-07-11T11:05:59Z,OPEN,医療,README,高齢者の医療費自己負担見直しと高額療養費制度拡充など医療制度改革の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5461,のぶちょさんによる医療制度改革の提案
5453,グリーンインフラ・流域治水の項目追加,app/idobata-policy-app,2025-07-11T10:42:33Z,OPEN,エネルギー,README,グリーンインフラと流域治水による環境保全・防災対策、地球温暖化緩和など環境政策の要素が強いため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5453,グリーンインフラ・流域治水の項目追加
5452,自動車関連税の全廃による経済活性化策の提案,app/idobata-policy-app,2025-07-11T10:42:19Z,OPEN,経済財政,README,自動車関連税の全廃という税制改革と、国債発行による財源確保を含む財政政策の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5452,自動車関連税の全廃による経済活性化策の提案
5451,ひとり親家庭への支援拡充に関する提案,app/idobata-policy-app,2025-07-11T10:37:01Z,OPEN,福祉,README,ひとり親家庭の経済的困窮への支援と離婚係争中のセーフティネット構築に関する社会保障政策の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5451,ひとり親家庭への支援拡充に関する提案
5447,選択的夫婦別姓制度の早期実現をマニフェストに明記する提案,app/idobata-policy-app,2025-07-11T10:21:11Z,OPEN,その他政策,README,選択的夫婦別姓制度は家族制度・婚姻制度に関する政策で、既存の11分野に該当しない社会政策のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5447,選択的夫婦別姓制度の早期実現をマニフェストに明記する提案
5443,インボイス制度の見直しを提案,app/idobata-policy-app,2025-07-11T10:08:09Z,OPEN,経済財政,README,インボイス制度の見直しと廃止検討は税制改革に関する政策提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5443,インボイス制度の見直しを提案
5441,[匿名ユーザー様提案] 障害のある方々とその家族への支援拡充,app/idobata-policy-app,2025-07-11T10:02:15Z,OPEN,福祉,README,障害者とその家族への支援制度（レスパイトケア、経済支援、所得保障等）の拡充を提案する内容のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5441,[匿名ユーザー様提案] 障害のある方々とその家族への支援拡充
5439,性犯罪の厳罰化についての提案,app/idobata-policy-app,2025-07-11T09:47:53Z,OPEN,その他政策,README,性犯罪の法定刑引き上げという刑事司法政策は、既存の11政策分野に該当しない政策提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5439,性犯罪の厳罰化についての提案
5432,エネルギー政策に関する基本姿勢をマニフェストの冒頭に明記,app/idobata-policy-app,2025-07-11T08:45:34Z,OPEN,エネルギー,README,マニフェストにエネルギー政策の基本方針セクションを追加し、ゼロエミッション実現に向けた具体的方策を明記している,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5432,エネルギー政策に関する基本姿勢をマニフェストの冒頭に明記
5430,政策提案：外国人による土地取得に関する検討項目の追加,app/idobata-policy-app,2025-07-11T08:40:30Z,OPEN,その他政策,README,外国資本による土地取得規制は安全保障・防衛に関わる政策で、13分野に該当する分野がないため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5430,政策提案：外国人による土地取得に関する検討項目の追加
5426,政策提案：小児性犯罪の厳罰化と再犯防止策の導入,app/idobata-policy-app,2025-07-11T08:11:58Z,OPEN,その他政策,README,刑事司法・治安に関する政策提案で、既存の11カテゴリーに該当しないため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5426,政策提案：小児性犯罪の厳罰化と再犯防止策の導入
5423,【なぎささん提案】READMEに「よくあるご質問」セクションを追加,app/idobata-policy-app,2025-07-11T08:00:52Z,OPEN,[システム],README,READMEファイルにFAQセクションを追加し、情報アクセス性を改善するシステム的な変更,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5423,【なぎささん提案】READMEに「よくあるご質問」セクションを追加
5422,同性婚の法制化をマニフェストに追加,app/idobata-policy-app,2025-07-11T07:59:39Z,OPEN,その他政策,README,同性婚の法制化は人権・家族制度に関する独立した政策分野で、既存の11カテゴリーに明確に該当しない,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5422,同性婚の法制化をマニフェストに追加
5417,産前産後ケアの抜本的拡充（産前休暇の柔軟化と就労環境の改善）,app/idobata-policy-app,2025-07-11T07:51:06Z,OPEN,子育て,README,産前休暇の柔軟化と妊娠中の就労環境改善を求める提案で、妊娠・出産支援に関する内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5417,産前産後ケアの抜本的拡充（産前休暇の柔軟化と就労環境の改善）
5413,移民・難民制度の見直しに関する提案,app/idobata-policy-app,2025-07-11T07:47:40Z,OPEN,その他政策,README,移民・難民制度は13分野に特化した項目がなく、人権・審査・社会統合など横断的な政策課題のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5413,移民・難民制度の見直しに関する提案
5412,「表現の自由」に関する基本的な考え方を追記,app/idobata-policy-app,2025-07-11T07:40:13Z,OPEN,ビジョン,README,表現の自由という民主主義の根幹的価値を基本方針として明文化,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5412,「表現の自由」に関する基本的な考え方を追記
5399,ぱやさんによる社会保障をセーフティネットとして明確化する提案,app/idobata-policy-app,2025-07-11T06:50:35Z,OPEN,福祉,README,社会保障を全世代のセーフティネットとして位置づけ、医療・介護制度の維持強化を明記する内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5399,ぱやさんによる社会保障をセーフティネットとして明確化する提案
5397,卵子凍結への支援策を新設する提案,app/idobata-policy-app,2025-07-11T06:40:41Z,OPEN,子育て,README,卵子凍結への費用助成制度を創設し、女性の将来の妊娠・出産を支援する少子化対策の政策提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5397,卵子凍結への支援策を新設する提案
5391,マニフェスト目次の明確化：「外交・安全保障」の追記,app/idobata-policy-app,2025-07-11T06:25:31Z,OPEN,[システム],README,マニフェスト目次の文言を明確化するREADME更新で、政策内容ではなくドキュメントの可読性改善,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5391,マニフェスト目次の明確化：「外交・安全保障」の追記
5386,小林由美子さんからの提案：誰もが相談しやすい仕組みの明記と、外国人との共生に関する政策議論の提起,app/idobata-policy-app,2025-07-11T05:58:53Z,OPEN,デジタル民主主義,README,市民の声を積極的に聞き政策に反映する仕組みの改善と、誰もが相談しやすい参加型政治の実現を提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5386,小林由美子さんからの提案：誰もが相談しやすい仕組みの明記と、外国人との共生に関する政策議論の提起
5381,匿名ユーザーからの提案：財源確保と経済活性化に関する総合的な税制改革,app/idobata-policy-app,2025-07-11T05:42:44Z,OPEN,経済財政,README,金融所得課税の緩和、相続税強化、パチンコ税制改革など、税制改革を通じた財源確保と経済活性化に関する包括的な提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5381,匿名ユーザーからの提案：財源確保と経済活性化に関する総合的な税制改革
5374,オンライン・公共空間における広告の健全化に関する政策の追加,app/idobata-policy-app,2025-07-11T05:13:37Z,OPEN,その他政策,README,オンライン・公共空間の広告規制という特定分野の政策で、既存カテゴリーに明確に該当しない,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5374,オンライン・公共空間における広告の健全化に関する政策の追加
5369,moさんによる「在外選挙におけるオンライン投票の導入」の提案,app/idobata-policy-app,2025-07-11T05:01:47Z,OPEN,デジタル民主主義,README,在外選挙にオンライン投票を導入し、デジタル技術により国民の政治参加機会を拡大する提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5369,moさんによる「在外選挙におけるオンライン投票の導入」の提案
5366,政策改善提案：サイバーセキュリティと選挙の透明性強化,app/idobata-policy-app,2025-07-11T04:40:22Z,OPEN,デジタル民主主義,README,選挙開票プロセスのライブ配信による透明化とサイバーセキュリティ強化で、デジタル技術を活用した政治の透明性向上を提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5366,政策改善提案：サイバーセキュリティと選挙の透明性強化
5365,政策に難病を持つ方々の移行期医療の視点を追加,app/idobata-policy-app,2025-07-11T04:39:04Z,OPEN,医療,README,難病患者の移行期医療（18歳以降の医療費助成）という医療制度の課題を政策に明記する提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5365,政策に難病を持つ方々の移行期医療の視点を追加
