PR番号,タイトル,作成者,作成日,ステータス,政策分野（新ラベル）,旧ラベル,分類理由,分析メモ,URL,説明（200文字まで）
5091,水産業に関する政策の追加,app/idobata-policy-app,2025-07-10T05:09:27Z,OPEN,産業政策,README,水産業の持続可能な資源管理と環境配慮型養殖への転換支援という産業振興政策を提案しているため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5091,水産業に関する政策の追加
5088,就職氷河期世代支援の追加と政策の基本原則の明確化,app/idobata-policy-app,2025-07-10T05:02:26Z,OPEN,福祉,README,就職氷河期世代への所得補填を中心とした社会保障政策の追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5088,就職氷河期世代支援の追加と政策の基本原則の明確化
5085,Y3さんの提案：「立憲主義の堅持と、揺るぎない基本的人権の擁護」の章を追加,app/idobata-policy-app,2025-07-10T04:49:12Z,OPEN,ビジョン,README,立憲主義と基本的人権の擁護という政治の根幹的価値観・理念を宣言する章の追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5085,Y3さんの提案：「立憲主義の堅持と、揺るぎない基本的人権の擁護」の章を追加
5076,沖縄の基地跡地利用と経済振興による新たな安全保障モデルの提案,app/idobata-policy-app,2025-07-10T04:17:50Z,OPEN,産業政策,README,沖縄の基地跡地にAI特区を創設し、国際企業誘致による産業振興と雇用創出を主目的としているため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5076,沖縄の基地跡地利用と経済振興による新たな安全保障モデルの提案
5073,「チームみらいについて」に公平性と説明責任の原則を追記する提案 by こはるさん,app/idobata-policy-app,2025-07-10T04:08:54Z,OPEN,ビジョン,README,チームみらいの基本理念として税金の透明性と公平な社会の実現という政治理念を追加している,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5073,「チームみらいについて」に公平性と説明責任の原則を追記する提案 by こはるさん
5069,「変更提案について」の表現修正（README.md）,aihojo,2025-07-10T04:00:58Z,OPEN,[システム],README,README.mdの表現修正で、GitHubでの提案方法の説明文から「（玄人向け）」という表記を削除する変更,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5069,「変更提案について」の表現修正（README.md）
5065,【みかんさん提案】「税金の見える化」で政治をもっと身近に,app/idobata-policy-app,2025-07-10T03:40:26Z,OPEN,デジタル民主主義,README,税金の使い道を可視化し、予算編成プロセスをオープンにすることで政府の透明性を高め、市民の政治参加を促進する提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5065,【みかんさん提案】「税金の見える化」で政治をもっと身近に
5064,【西村祐二からの提案】政治倫理確立のため、独立した第三者機関（日本版IPSA）を設置,app/idobata-policy-app,2025-07-10T03:37:13Z,OPEN,デジタル民主主義,README,政治倫理監視の独立機関設置により議員経費の透明性確保と市民参加型の監視体制構築を提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5064,【西村祐二からの提案】政治倫理確立のため、独立した第三者機関（日本版IPSA）を設置
5063,【しの様提案】日本版DBSの導入と強化による子どもたちの保護,app/idobata-policy-app,2025-07-10T03:33:43Z,OPEN,子育て,README,性犯罪から子どもを守るための日本版DBS導入を提案し、子どもの安全確保に関する政策を追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5063,【しの様提案】日本版DBSの導入と強化による子どもたちの保護
5059,マニフェストへの同性婚法制化と選択的夫婦別姓導入の明記,app/idobata-policy-app,2025-07-10T03:24:33Z,OPEN,その他政策,README,同性婚法制化と選択的夫婦別姓は人権・家族制度に関する政策で、既存の11分野に直接該当しない,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5059,マニフェストへの同性婚法制化と選択的夫婦別姓導入の明記
5057,【aiからの提案】男女が協力して子育てできる社会の実現に向けた理念の明確化,app/idobata-policy-app,2025-07-10T03:19:57Z,OPEN,子育て,README,男女共同での子育て社会実現に向けた理念の明確化と、育児支援に関する配慮事項の追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5057,【aiからの提案】男女が協力して子育てできる社会の実現に向けた理念の明確化
