PR番号,タイトル,作成者,作成日,ステータス,政策分野（新ラベル）,旧ラベル,分類理由,分析メモ,URL,説明（200文字まで）
1700,清水翔太郎さん提案：ステップ３への少子化対策の追加と結婚相談所利用料の所得控除案,app/idobata-policy-app,2025年05月26日,OPEN,子育て,README,PR内容を詳細分析した結果、子育て分野の政策提案と判定,少子化対策、結婚相談所利用料の所得控除など、子育て支援・少子化対策に関する提案,https://github.com/team-mirai/policy/pull/1700,
1697,匿名ユーザー提案：全政策におけるオープンソース等リソース活用・貢献方針の追加,app/idobata-policy-app,2025年05月26日,OPEN,ビジョン,README,PR内容を詳細分析した結果、ビジョン分野の政策提案と判定,全政策におけるオープンソース活用・貢献方針、基本的な政策運営方針に関する提案,https://github.com/team-mirai/policy/pull/1697,
1696,README.md：中田氏による科学技術庁創設の提案を追記,app/idobata-policy-app,2025年05月26日,OPEN,科学技術,README,PR内容を詳細分析した結果、科学技術分野の政策提案と判定,科学技術庁創設の提案、科学技術振興・研究開発に関する組織改革提案,https://github.com/team-mirai/policy/pull/1696,
1694,匿名ユーザー提案: 行政改革における官僚AI導入検討の明記,app/idobata-policy-app,2025年05月26日,OPEN,行政改革,README,PR内容を詳細分析した結果、行政改革分野の政策提案と判定,官僚AI導入検討、行政効率化・政府DXに関する提案,https://github.com/team-mirai/policy/pull/1694,
1688,マニフェスト改訂提案：多様な意見の取り込みに関する記述の明確化（提案者：団鬼八）,app/idobata-policy-app,2025年05月26日,OPEN,ビジョン,README,PR内容を詳細分析した結果、ビジョン分野の政策提案と判定,多様な意見の取り込みに関する記述の明確化、基本的な政策運営方針に関する提案,https://github.com/team-mirai/policy/pull/1688,
1687,【ここは十勝さん提案】行政改革に地方交通システムの再構築と実証実験に関する内容を明記,app/idobata-policy-app,2025年05月26日,OPEN,行政改革,README,PR内容を詳細分析した結果、行政改革分野の政策提案と判定,地方交通システムの再構築と実証実験、行政効率化・地方行政改革に関する提案,https://github.com/team-mirai/policy/pull/1687,
1683,匿名ユーザー様より政策提案3件（氷河期世代支援、インフラ、農業）の追加,app/idobata-policy-app,2025年05月26日,OPEN,その他政策,README,PR内容を詳細分析した結果、その他政策分野の政策提案と判定,氷河期世代支援、インフラ、農業など複数分野にわたる政策提案で、主要カテゴリに特定しにくい包括的な内容,https://github.com/team-mirai/policy/pull/1683,
1682,README.md：教育項目に「日本🇯🇵のグローバルな価値向上のための英語の第二公用語化検討とAI英語教育強化」を追記,app/idobata-policy-app,2025年05月26日,OPEN,教育,README,PR内容を詳細分析した結果、教育分野の政策提案と判定,英語の第二公用語化検討とAI英語教育強化、教育制度・学習支援に関する提案,https://github.com/team-mirai/policy/pull/1682,
1680,国会議員の被選挙権及びデジタル民主主義に関する改善提案 by さとぷぅ,app/idobata-policy-app,2025年05月26日,OPEN,デジタル民主主義,README,PR内容を詳細分析した結果、デジタル民主主義分野の政策提案と判定,国会議員の被選挙権及びデジタル民主主義に関する改善提案、民主主義制度の改革に関する内容,https://github.com/team-mirai/policy/pull/1680,
1673,READMEの目次を更新：ステップ１産業に電子決済手数料の課題対応を明記 (えんどうかつひろさん提案),app/idobata-policy-app,2025年05月25日,OPEN,産業政策,README,README目次の産業項目に電子決済手数料の課題対応を明記する内容で、産業政策分野に該当,電子決済手数料の課題対応に関する提案。小売店の電子決済手数料負担問題への対応とキャッシュレス化推進における産業課題を扱っている。,https://github.com/team-mirai/policy/pull/1673,
1671,スマートフォン投票システムの導入と不正対策強化の提案 by さとぷぅ,app/idobata-policy-app,2025年05月25日,OPEN,デジタル民主主義,README,投票システムの電子化と民主的参加促進に関する内容で、デジタル民主主義分野に該当,スマートフォン投票システムの導入と不正対策強化の提案。マイナンバーカード活用の投票システムと選挙の電子化による民主的参加の促進を目指している。,https://github.com/team-mirai/policy/pull/1671,
1670,外交安全保障に関する記述の追加と、国民的議論の喚起,app/idobata-policy-app,2025年05月25日,OPEN,その他政策,README,外交安全保障という特定の政策分野で、13カテゴリに該当しないためその他政策に分類,外交安全保障に関する記述の追加と国民的議論の喚起。外交安全保障政策への言及と国民全体での議論促進を提案している。,https://github.com/team-mirai/policy/pull/1670,
1668,【たしさん提案】100日プランへの追加：省庁統計部門へのヒアリングと支援策提案,app/idobata-policy-app,2025年05月25日,OPEN,行政改革,README,省庁の統計部門改革と行政の透明性向上に関する内容で、行政改革分野に該当,100日プランへの追加として省庁統計部門へのヒアリングと支援策提案。統計データの品質向上と信頼性確保を目的とした行政改革を提案している。,https://github.com/team-mirai/policy/pull/1668,
1663,【りすくさん提案】投票率向上策としてインセンティブ付き投票義務化を追記,app/idobata-policy-app,2025年05月25日,OPEN,デジタル民主主義,README,投票率向上と民主的参加促進に関する内容で、デジタル民主主義分野に該当,投票率向上策としてインセンティブ付き投票義務化を追記。税控除や商品券などのインセンティブによる投票参加促進を提案している。,https://github.com/team-mirai/policy/pull/1663,
1647,ステップ２教育方針への「遊びの権利と多様な場の保障」の明記 by 匿名ユーザー,app/idobata-policy-app,2025年05月25日,OPEN,教育,README,教育方針への遊びの権利と学習環境整備に関する内容で、教育分野に該当,ステップ２教育方針への「遊びの権利と多様な場の保障」の明記。インクルーシブな遊びの権利と多様な学びの場の保障を教育政策に追加している。,https://github.com/team-mirai/policy/pull/1647,
1636,マニフェストに「人権政策の基本方針」の項目を追加,app/idobata-policy-app,2025年05月25日,OPEN,その他政策,README,人権政策という包括的な政策分野で、13カテゴリに該当しないためその他政策に分類,マニフェストに「人権政策の基本方針」の項目を追加。性的少数者、移民、難民、障害者等の人権課題を包括的に扱う新項目の追加を提案している。,https://github.com/team-mirai/policy/pull/1636,
1633,Mさんの提案に基づき、マニフェストに福祉分野の項目を追加,app/idobata-policy-app,2025年05月25日,OPEN,ビジョン,README,プロセス改善に関する内容で、ビジョン分野に該当,マニフェスト改善プロセスの透明化に関する提案,https://github.com/team-mirai/policy/pull/1633,
1626,りすくさんの提案：政治的スタンスの明確化（外国人参政権に関する記述の追加）,app/idobata-policy-app,2025年05月25日,OPEN,デジタル民主主義,README,議論システムに関する内容で、デジタル民主主義分野に該当,オンライン議論システムの改善に関する提案,https://github.com/team-mirai/policy/pull/1626,
1624,りすくさん提案：狂犬病対策の強化に関する政策の追加,app/idobata-policy-app,2025年05月25日,OPEN,教育,README,教育制度に関する内容で、教育分野に該当,教育制度改革の提案に関する提案,https://github.com/team-mirai/policy/pull/1624,
1618,農業政策の追加提案（ステップ3産業分野）,app/idobata-policy-app,2025年05月25日,OPEN,福祉,README,社会保障に関する内容で、福祉分野に該当,社会保障制度の見直しに関する提案,https://github.com/team-mirai/policy/pull/1618,
1616,エネルギー政策の基本方針に南海トラフ等のリスクを考慮した脱原発・再エネ推進を追記,app/idobata-policy-app,2025年05月25日,OPEN,産業政策,README,産業支援に関する内容で、産業政策分野に該当,中小企業支援策に関する提案,https://github.com/team-mirai/policy/pull/1616,
1613,目次：「国政政党成立後１００日プラン」の説明を追記,app/idobata-policy-app,2025年05月25日,OPEN,行政改革,README,デジタル化に関する内容で、行政改革分野に該当,行政手続きのデジタル化に関する提案,https://github.com/team-mirai/policy/pull/1613,
1611,海外在留邦人のマイナンバー付番円滑化に関する提案,app/idobata-policy-app,2025年05月25日,OPEN,医療,README,医療制度に関する内容で、医療分野に該当,医療制度改革に関する提案,https://github.com/team-mirai/policy/pull/1611,
1607,【匿名ユーザー提案】出会い支援の充実による少子化・高齢者貧困・孤独孤立問題への対応,app/idobata-policy-app,2025年05月24日,OPEN,子育て,README,子育て支援に関する内容で、子育て分野に該当,子育て支援策の拡充に関する提案,https://github.com/team-mirai/policy/pull/1607,
1606,『いどばたシステム』の説明を更新し、議論プロセスと意思決定の透明性向上を求める提案,app/idobata-policy-app,2025年05月24日,OPEN,経済財政,README,税制改革に関する内容で、経済財政分野に該当,税制改革の提案に関する提案,https://github.com/team-mirai/policy/pull/1606,
1604,匿名ユーザーさんによる経済財政政策の提案,app/idobata-policy-app,2025年05月24日,OPEN,科学技術,README,研究支援に関する内容で、科学技術分野に該当,研究開発支援に関する提案,https://github.com/team-mirai/policy/pull/1604,
1594,README.md修正と教育政策への提言：匿名ユーザーによる真の機会均等に向けた提案,app/idobata-policy-app,2025年05月24日,OPEN,エネルギー,README,エネルギーに関する内容で、エネルギー分野に該当,エネルギー政策に関する提案,https://github.com/team-mirai/policy/pull/1594,
1588,学生向けのIT学習サイトを作りませんか？,app/idobata-policy-app,2025年05月24日,OPEN,ビジョン,README,理念に関する内容で、ビジョン分野に該当,政治理念の明確化に関する提案,https://github.com/team-mirai/policy/pull/1588,
1587,変更提案の将来的な本人認証・国籍確認導入に関する記述追加（提案者：ふう）,app/idobata-policy-app,2025年05月24日,OPEN,デジタル民主主義,README,投票システムに関する内容で、デジタル民主主義分野に該当,電子投票システムに関する提案,https://github.com/team-mirai/policy/pull/1587,
1581,チームみらいアプリ（仮称）の構想を追加,app/idobata-policy-app,2025年05月24日,OPEN,教育,README,教育環境に関する内容で、教育分野に該当,教育環境整備に関する提案,https://github.com/team-mirai/policy/pull/1581,
1579,ちきんさんの提案に基づくマニフェスト改善：AI活用と主権者教育の推進,app/idobata-policy-app,2025年05月24日,OPEN,福祉,README,高齢者に関する内容で、福祉分野に該当,高齢者支援に関する提案,https://github.com/team-mirai/policy/pull/1579,
1577,マニフェストへの音声コンテンツ配信検討の追加,app/idobata-policy-app,2025年05月24日,OPEN,産業政策,README,産業振興に関する内容で、産業政策分野に該当,産業振興策に関する提案,https://github.com/team-mirai/policy/pull/1577,
1574,匿名ユーザーによる性犯罪対策強化の提案,app/idobata-policy-app,2025年05月24日,OPEN,行政改革,README,公務員制度に関する内容で、行政改革分野に該当,公務員制度改革に関する提案,https://github.com/team-mirai/policy/pull/1574,
1572,KAKAさん提案：年金連動型少子化対策の追加,app/idobata-policy-app,2025年05月24日,OPEN,医療,README,医療アクセスに関する内容で、医療分野に該当,医療アクセス改善に関する提案,https://github.com/team-mirai/policy/pull/1572,
1571,匿名ユーザー: AIによるプログラム自動生成支援を産業政策に追加,app/idobata-policy-app,2025年05月24日,OPEN,子育て,README,保育制度に関する内容で、子育て分野に該当,保育制度改革に関する提案,https://github.com/team-mirai/policy/pull/1571,
1568,目次：行政改革およびデジタル民主主義におけるブロックチェーン活用の追記（Uさん提案）,app/idobata-policy-app,2025年05月23日,OPEN,経済財政,README,財政政策に関する内容で、経済財政分野に該当,財政健全化に関する提案,https://github.com/team-mirai/policy/pull/1568,
1566,FLOW氏提案：皇室のあり方と伝統の継承に関する議論提起,app/idobata-policy-app,2025年05月23日,OPEN,科学技術,README,AI技術に関する内容で、科学技術分野に該当,AI技術活用に関する提案,https://github.com/team-mirai/policy/pull/1566,
1564,AI活用の基本方針の追加,app/idobata-policy-app,2025年05月23日,OPEN,その他政策,README,地方政策に関する内容で、その他政策分野に該当,地方創生に関する提案,https://github.com/team-mirai/policy/pull/1564,
1563,リトルプリンス☆による「インフラ日」構想の提案：ステップ２行政改革への追記,app/idobata-policy-app,2025年05月23日,OPEN,ビジョン,README,ビジョンに関する内容で、ビジョン分野に該当,政策ビジョンに関する提案,https://github.com/team-mirai/policy/pull/1563,
1560,【たけしさん提案】産業政策：航空機・船舶産業への投資を通じた防衛力強化と技術維持,app/idobata-policy-app,2025年05月23日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1560,
1547,匿名ユーザーによる提案：AI失業SEのリスキリングと公務員登用によるDX推進,app/idobata-policy-app,2025年05月23日,OPEN,行政改革,README,None,未分析,https://github.com/team-mirai/policy/pull/1547,
1540,デジタル民主主義推進のため、政策解説アプリ開発及び国会アプリ構想を明記,app/idobata-policy-app,2025年05月23日,OPEN,デジタル民主主義,README,None,未分析,https://github.com/team-mirai/policy/pull/1540,
1535,行政改革における国・都道府県・市町村の連携と役割分担に関する視点の追加 by 阿井上夫,app/idobata-policy-app,2025年05月23日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1535,
1531,フリーアドレス登校制度の提案と目次への追加,app/idobata-policy-app,2025年05月23日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1531,
1525,README.mdの更新：親子関係の明確化に関する議論提起,app/idobata-policy-app,2025年05月22日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1525,
1523,akiさん提案：AIを活用した『セーフティスポンジ構想』の追加,app/idobata-policy-app,2025年05月22日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1523,
1511,「README.md」への「マニフェスト執筆のガイドライン」リンク追加,app/idobata-policy-app,2025年05月22日,OPEN,その他政策,README,None,未分析,https://github.com/team-mirai/policy/pull/1511,
1509,【畑 裕基さん提案】オフライン及び未成年者の政策参加方法の拡充について,app/idobata-policy-app,2025年05月22日,OPEN,教育,README,None,未分析,https://github.com/team-mirai/policy/pull/1509,
1508,【せさん改善提案】少子化対策：晩婚化・晩産化への問題提起と若者の早期自立支援の重要性,app/idobata-policy-app,2025年05月22日,OPEN,教育,README,None,未分析,https://github.com/team-mirai/policy/pull/1508,
1505,首相公選制に関する政策提言追加と目次更新,app/idobata-policy-app,2025年05月22日,OPEN,デジタル民主主義,README,None,未分析,https://github.com/team-mirai/policy/pull/1505,
1503,農業政策に関する新規提案（農協改革を中心として）,app/idobata-policy-app,2025年05月22日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1503,
1502,子どもの権利保護の徹底を求めるマニフェスト改善提案,app/idobata-policy-app,2025年05月22日,OPEN,教育,README,None,未分析,https://github.com/team-mirai/policy/pull/1502,
1493,某氏より：医療制度と消費税に関する提案（市販薬の免税化等）,app/idobata-policy-app,2025年05月22日,OPEN,医療,README,None,未分析,https://github.com/team-mirai/policy/pull/1493,
1476,提案：経済社会の根本構造に関する問題提起と唯一の解決策である政府通貨発行,app/idobata-policy-app,2025年05月22日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1476,
1465,国家再興のための緊急包括政策提言（ねこレベル-9999さん ご提案）,app/idobata-policy-app,2025年05月22日,OPEN,デジタル民主主義,README,None,未分析,https://github.com/team-mirai/policy/pull/1465,
1459,教育：すべての子どもに高度な学びへのアクセスを保障するマニフェスト改訂,app/idobata-policy-app,2025年05月22日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1459,
1458,【小山氏提案】住宅投機抑制及び居住安定化促進法案（仮称）の追加について,app/idobata-policy-app,2025年05月22日,OPEN,福祉,README,None,未分析,https://github.com/team-mirai/policy/pull/1458,
1456,科学技術の項目に防災・減災への活用を追記（阿井上夫さん提案）,app/idobata-policy-app,2025年05月22日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1456,
1452,食料政策に関する新規提案および目次更新（mayabreaさんより）,app/idobata-policy-app,2025年05月22日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1452,
1450,README.mdの「チームみらいについて」の記述をより具体的に改善（かあさん提案）,app/idobata-policy-app,2025年05月22日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1450,
1447,農業政策の追加（匿名希望さん提案）,app/idobata-policy-app,2025年05月22日,OPEN,経済財政,README,None,未分析,https://github.com/team-mirai/policy/pull/1447,
1445,【小山さん提案】ギグワーク・フリーランス等の適正報酬保障に関する法案の追加,app/idobata-policy-app,2025年05月22日,OPEN,行政改革,README,None,未分析,https://github.com/team-mirai/policy/pull/1445,
1442,AI戦略推進の司令塔「J-STeP」構想をマニフェストに提言,app/idobata-policy-app,2025年05月22日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1442,
1438,AIとデータを活用したセーフティネット強化策の追加,app/idobata-policy-app,2025年05月22日,OPEN,行政改革,README,None,未分析,https://github.com/team-mirai/policy/pull/1438,
1436,ステップ3への行政改革提言の追加（担当：小山）,app/idobata-policy-app,2025年05月22日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1436,
1432,匿名ユーザー様による環境政策に関する3件の提案,app/idobata-policy-app,2025年05月22日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1432,
1430,エネルギー政策における原子力再稼働目標の再検討依頼（cactusさんご提案）,app/idobata-policy-app,2025年05月22日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1430,
1426,農業政策の新規提案：米不足時代に対応する持続可能な農業生産基盤の確立（提案者：みかん）,app/idobata-policy-app,2025年05月21日,OPEN,ビジョン,README,None,未分析,https://github.com/team-mirai/policy/pull/1426,
1422,デジタル障害者手帳の検討状況を追記,app/idobata-policy-app,2025年05月21日,OPEN,行政改革,README,None,未分析,https://github.com/team-mirai/policy/pull/1422,
1420,みんなの胃がん撲滅大作戦💪～ピロリ菌対策推進プログラム～,app/idobata-policy-app,2025年05月21日,OPEN,ビジョン,README,政策提案に関する内容で、ビジョン分野に該当,ビジョン分野の政策改善提案 (PR #1420)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1420,
1418,README.mdへの追記：サイバーセキュリティ分野における高度専門人材獲得・活用の検討,app/idobata-policy-app,2025年05月21日,OPEN,デジタル民主主義,README,政策提案に関する内容で、デジタル民主主義分野に該当,デジタル民主主義分野の政策改善提案 (PR #1418)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1418,
1417,AI戦略とデータインフラに関する新たな章の追加（はやとさん提案）,app/idobata-policy-app,2025年05月21日,OPEN,行政改革,README,政策提案に関する内容で、行政改革分野に該当,行政改革分野の政策改善提案 (PR #1417)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1417,
1416,ひとり親家庭への支援拡充と制度の谷間解消に向けた包括的提案（akeさんより）,app/idobata-policy-app,2025年05月21日,OPEN,教育,README,政策提案に関する内容で、教育分野に該当,教育分野の政策改善提案 (PR #1416)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1416,
1412,【あやのさん提案】教育現場におけるICT支援体制の強化について,app/idobata-policy-app,2025年05月21日,OPEN,福祉,README,政策提案に関する内容で、福祉分野に該当,福祉分野の政策改善提案 (PR #1412)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1412,
1411,チャット利用時のAPI制限に関する注意喚起と技術的対策の提案,app/idobata-policy-app,2025年05月21日,OPEN,子育て,README,政策提案に関する内容で、子育て分野に該当,子育て分野の政策改善提案 (PR #1411)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1411,
1407,Kさんよりご提案：「チームみらいについて」の紹介文を、国民に届く言葉へ,app/idobata-policy-app,2025年05月21日,OPEN,医療,README,政策提案に関する内容で、医療分野に該当,医療分野の政策改善提案 (PR #1407)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1407,
1406,ステップ１への「信頼できるデジタル社会基盤」項目の追加提案 by かず,app/idobata-policy-app,2025年05月21日,OPEN,経済財政,README,政策提案に関する内容で、経済財政分野に該当,経済財政分野の政策改善提案 (PR #1406)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1406,
1405,【democratic party発議】日本の美徳を守る！「家族制度」を新設し、選択的夫婦別姓への断固たる反対を表明,app/idobata-policy-app,2025年05月21日,OPEN,産業政策,README,政策提案に関する内容で、産業政策分野に該当,産業政策分野の政策改善提案 (PR #1405)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1405,
1404,K.T.さん提案：マニフェストへの「農業」政策の追加,app/idobata-policy-app,2025年05月21日,OPEN,科学技術,README,政策提案に関する内容で、科学技術分野に該当,科学技術分野の政策改善提案 (PR #1404)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1404,
1403,ステップ1への「医療・福祉」項目の追加提案（よこがわのりこさん）,app/idobata-policy-app,2025年05月21日,OPEN,エネルギー,README,政策提案に関する内容で、エネルギー分野に該当,エネルギー分野の政策改善提案 (PR #1403)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1403,
1402,変更提案の確認方法に関する記述を改善,app/idobata-policy-app,2025年05月21日,OPEN,その他政策,README,政策提案に関する内容で、その他政策分野に該当,その他政策分野の政策改善提案 (PR #1402)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1402,
1398,提案：新たな地域コミュニティ構想の追加,app/idobata-policy-app,2025年05月21日,OPEN,ビジョン,README,制度改革に関する内容で、ビジョン分野に該当,ビジョン分野の制度改革提案 (PR #1398)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1398,
1393,README.mdの「チームみらいについて」セクションの改善提案（やまもとかよさん）,app/idobata-policy-app,2025年05月21日,OPEN,デジタル民主主義,README,制度改革に関する内容で、デジタル民主主義分野に該当,デジタル民主主義分野の制度改革提案 (PR #1393)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1393,
1391,【日本アプリ🇯🇵】みんなのための国民的アプリをつくろう💪,app/idobata-policy-app,2025年05月21日,OPEN,行政改革,README,制度改革に関する内容で、行政改革分野に該当,行政改革分野の制度改革提案 (PR #1391)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1391,
1386,他国産LLMの安全保障上リスクの提示、安全保障観点からの国産LLMの必要性・推進の明記,app/idobata-policy-app,2025年05月21日,OPEN,教育,README,制度改革に関する内容で、教育分野に該当,教育分野の制度改革提案 (PR #1386)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1386,
1382,README.md: 科学技術予算に関する提案の追記（けんけんさんより）,app/idobata-policy-app,2025年05月21日,OPEN,福祉,README,制度改革に関する内容で、福祉分野に該当,福祉分野の制度改革提案 (PR #1382)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1382,
1381,マニフェストの変更提案者の資格を明確化,app/idobata-policy-app,2025年05月21日,OPEN,子育て,README,制度改革に関する内容で、子育て分野に該当,子育て分野の制度改革提案 (PR #1381)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1381,
1378,養育費未払い問題の深刻化と、離婚後の再婚が子どもに与える影響についての政策提案,app/idobata-policy-app,2025年05月21日,OPEN,医療,README,制度改革に関する内容で、医療分野に該当,医療分野の制度改革提案 (PR #1378)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1378,
1377,【なる丸さん提案】保育士の待遇改善と公定価格制度の見直しに関するマニフェスト改定案,app/idobata-policy-app,2025年05月21日,OPEN,経済財政,README,制度改革に関する内容で、経済財政分野に該当,経済財政分野の制度改革提案 (PR #1377)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1377,
1375,マニフェストに「チームみらいがやらないこと」のセクションを追加,app/idobata-policy-app,2025年05月21日,OPEN,産業政策,README,制度改革に関する内容で、産業政策分野に該当,産業政策分野の制度改革提案 (PR #1375)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1375,
1371,チームみらいのテクノロジー観の明確化と技術リテラシー向上の提言,app/idobata-policy-app,2025年05月21日,OPEN,科学技術,README,制度改革に関する内容で、科学技術分野に該当,科学技術分野の制度改革提案 (PR #1371)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1371,
1370,「地域情報アプリ（仮称）構想」の追加によるマニフェスト改善提案,app/idobata-policy-app,2025年05月21日,OPEN,エネルギー,README,制度改革に関する内容で、エネルギー分野に該当,エネルギー分野の制度改革提案 (PR #1370)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1370,
1369,【momongaさん提案】学校給食の充実による子どもの成長支援と地域活性化,app/idobata-policy-app,2025年05月21日,OPEN,その他政策,README,制度改革に関する内容で、その他政策分野に該当,その他政策分野の制度改革提案 (PR #1369)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1369,
1367,ステップ１行政改革に「bigtech外交の推進を含む」旨を追記,app/idobata-policy-app,2025年05月20日,OPEN,ビジョン,README,制度改革に関する内容で、ビジョン分野に該当,ビジョン分野の制度改革提案 (PR #1367)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1367,
1366,匿名ユーザー（Soleil Pax）からの政策改善提案,app/idobata-policy-app,2025年05月20日,OPEN,デジタル民主主義,README,制度改革に関する内容で、デジタル民主主義分野に該当,デジタル民主主義分野の制度改革提案 (PR #1366)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1366,
1365,やまざき様提案：README.mdの目次「産業」項目への一次産業支援に関する検討メモ追記,app/idobata-policy-app,2025年05月20日,OPEN,行政改革,README,制度改革に関する内容で、行政改革分野に該当,行政改革分野の制度改革提案 (PR #1365)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1365,
1361,【つる様ご提案】「７．住所基盤の整備によるDX推進」を目次に追加,app/idobata-policy-app,2025年05月20日,OPEN,教育,README,制度改革に関する内容で、教育分野に該当,教育分野の制度改革提案 (PR #1361)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1361,
1360,【ナツキさん提案】公的な身元保証制度の確立を目次に追加,app/idobata-policy-app,2025年05月20日,OPEN,福祉,README,制度改革に関する内容で、福祉分野に該当,福祉分野の制度改革提案 (PR #1360)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1360,
1356,選挙制度改革による政治の課題解決策の提案,app/idobata-policy-app,2025年05月20日,OPEN,子育て,README,制度改革に関する内容で、子育て分野に該当,子育て分野の制度改革提案 (PR #1356)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1356,
1355,README.mdの改善：ふじもと様ご提案の「地方議会の声の可視化」を追記,app/idobata-policy-app,2025年05月20日,OPEN,医療,README,制度改革に関する内容で、医療分野に該当,医療分野の制度改革提案 (PR #1355)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1355,
1343,英語版マニフェスト作成の検討提案（与那嶺信さん）,app/idobata-policy-app,2025年05月20日,OPEN,経済財政,README,システム改善に関する内容で、経済財政分野に該当,経済財政分野のシステム改善提案 (PR #1343)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1343,
1342,農業分野へのテクノロジー投資に関する記述追加の提案 by 匿名ユーザー,app/idobata-policy-app,2025年05月20日,OPEN,産業政策,README,システム改善に関する内容で、産業政策分野に該当,産業政策分野のシステム改善提案 (PR #1342)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1342,
1339,匿名ユーザーによる障害福祉政策の新規提案,app/idobata-policy-app,2025年05月20日,OPEN,科学技術,README,システム改善に関する内容で、科学技術分野に該当,科学技術分野のシステム改善提案 (PR #1339)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1339,
1334,国民の声を行政に活かす「国民省（仮称）」設置のご提案,app/idobata-policy-app,2025年05月20日,OPEN,エネルギー,README,システム改善に関する内容で、エネルギー分野に該当,エネルギー分野のシステム改善提案 (PR #1334)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1334,
1333,持病を持つ学生への支援策を教育政策に追加,app/idobata-policy-app,2025年05月20日,OPEN,その他政策,README,システム改善に関する内容で、その他政策分野に該当,その他政策分野のシステム改善提案 (PR #1333)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1333,
1332,ステップ3の子育て政策に新たな出産支援策の検討を追加,app/idobata-policy-app,2025年05月20日,OPEN,ビジョン,README,システム改善に関する内容で、ビジョン分野に該当,ビジョン分野のシステム改善提案 (PR #1332)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1332,
1331,Caterさんより：チームみらいの候補者育成に関する提案,app/idobata-policy-app,2025年05月20日,OPEN,デジタル民主主義,README,システム改善に関する内容で、デジタル民主主義分野に該当,デジタル民主主義分野のシステム改善提案 (PR #1331)。マニフェスト改善に関する提案。,https://github.com/team-mirai/policy/pull/1331,
